time,b2,b5,b8,b16,b11,b14
808075640,513,638,70,406,64,660
808175528,513,638,70,407,65,660
808265632,513,638,70,407,65,660
808355716,512,638,69,403,64,659
808455820,513,638,70,405,64,659
808545704,513,638,70,407,65,660
808635792,513,638,70,407,65,660
808725776,512,638,69,405,65,660
808825864,512,638,68,404,65,660
808915868,512,638,69,405,65,660
809005952,512,638,68,404,65,660
809106056,512,638,69,404,64,660
809196040,512,638,69,404,64,660
809296128,512,638,68,403,64,660
809386112,512,638,68,403,64,660
809476216,512,638,68,403,65,659
809576220,512,638,68,404,65,660
809666224,512,638,68,403,64,660
809756328,512,638,68,403,64,660
809846332,512,638,68,404,65,660
809946420,512,638,68,403,64,660
810036424,639,638,67,399,64,660
810126416,639,638,67,400,65,660
810226536,639,638,67,400,65,660
810316604,639,638,66,399,65,660
810416720,639,638,67,400,65,660
810506612,639,638,67,400,65,660
810596704,639,638,66,399,65,660
810686820,639,638,67,400,65,660
810786796,639,638,67,400,65,660
810876892,639,638,66,399,65,660
810966780,639,638,66,399,65,660
811066860,639,638,66,399,65,660
811156952,639,638,66,399,65,660
811257052,638,638,65,397,65,660
811347024,638,638,65,396,64,660
811437136,638,638,65,397,65,660
811527112,638,638,65,397,65,660
811627120,638,638,65,397,65,660
811717096,638,638,65,396,64,660
811807292,638,638,65,396,64,660
811907188,638,638,65,397,65,660
811997284,638,638,64,396,65,660
812087380,638,638,64,396,65,660
812187472,638,638,64,396,65,660
812277384,638,639,64,398,66,660
812377484,638,638,64,396,65,660
812467476,638,638,64,396,65,660
812557572,637,638,63,394,65,660
812647568,637,638,62,393,65,660
812747664,637,638,63,394,65,660
812837676,637,639,62,395,66,660
812927788,637,638,62,393,65,660
813027768,637,638,62,393,65,660
813117860,637,638,62,393,65,660
813207852,637,638,62,393,65,660
813307948,636,638,61,390,65,659
813397940,636,638,61,390,65,659
813487944,636,638,61,391,65,660
813588040,636,638,61,391,65,660
813678132,636,639,60,392,66,660
813768124,636,638,60,390,65,660
813858116,636,639,61,393,66,660
813958216,636,639,60,392,66,660
814048332,636,639,60,391,66,659
814148320,636,638,60,389,65,659
814238328,636,639,60,392,66,660
814328424,636,639,60,392,66,660
814428400,636,639,60,392,66,660
814518412,635,638,59,388,65,660
814608604,635,639,59,390,66,660
814698596,635,639,59,390,66,660
814798604,635,638,58,387,65,660
814888676,635,639,58,389,66,660
814978688,635,639,58,389,66,660
815078684,635,639,59,390,66,660
815168776,635,639,58,389,66,660
815268872,635,639,59,390,66,660
815358860,635,639,58,389,66,660
815448956,635,639,58,389,66,660
815548964,635,639,58,389,66,660
815639036,635,639,58,389,66,660
815728932,635,639,58,389,66,660
815819024,635,639,58,388,66,659
815919124,635,639,58,389,66,660
816009096,634,639,57,387,66,660
816099208,634,639,57,387,66,660
816199216,634,639,57,387,66,660
816289204,634,639,57,387,66,660
816389296,634,639,56,386,66,660
816479308,634,639,56,386,66,660
816569400,634,639,56,385,66,659
816659412,634,639,56,387,67,660
816759524,634,639,56,387,67,660
816849532,634,639,56,386,66,660
816939728,634,639,56,387,67,660
817039720,634,639,56,387,67,660
817129712,634,639,56,387,67,660
817229708,634,639,55,385,66,660
817319804,634,639,55,385,66,660
817409768,634,639,55,385,66,660
817499760,633,639,54,511,66,660
817599944,634,639,55,385,67,659
817689936,633,639,54,384,67,660
817780048,634,639,55,386,67,660
817870020,633,639,53,511,67,660
817970024,633,639,53,510,67,659
818059992,633,639,53,510,66,660
818160092,633,639,54,384,67,660
818250184,633,639,54,511,66,660
818340180,633,639,53,511,67,660
818440240,633,639,53,511,67,660
818530236,633,639,53,510,66,660
818620224,633,639,53,511,67,660
818710300,633,639,53,510,66,660
818810380,632,639,52,508,66,660
818900360,632,639,52,509,67,660
818990436,633,639,53,511,67,660
819090420,632,639,52,509,67,660
819180416,633,639,53,510,66,660
819280508,632,639,52,509,67,660
819370576,632,639,52,509,67,660
819460444,632,639,52,508,66,660
819560536,632,639,52,508,66,660
819650528,632,639,52,509,67,660
819740620,632,639,51,508,67,660
819830604,632,639,51,508,67,660
819930676,632,639,51,508,67,660
820020768,632,639,51,508,67,660
820110736,632,639,51,508,67,660
820210812,632,639,51,508,67,660
820300800,632,639,51,508,67,660
820400888,632,639,51,508,67,660
820490836,632,639,51,508,67,660
820580804,632,639,51,508,67,660
820670892,631,639,50,506,67,660
820770968,631,639,49,504,67,659
820860836,631,639,50,506,67,660
820950928,631,639,49,505,67,660
821050892,631,639,50,506,67,660
821140984,631,639,50,506,67,660
821241060,631,639,49,504,67,659
821331048,631,639,50,506,67,660
821421120,631,639,49,505,67,660
821521088,631,639,49,505,67,660
821611080,631,639,49,505,67,660
821701152,630,639,48,503,67,660
821791144,631,639,49,505,67,660
821891220,631,639,49,505,67,660
821981192,630,639,48,503,67,660
822071284,630,639,48,502,66,660
822171372,630,639,48,502,66,660
822261264,630,639,47,502,67,660
822361344,630,639,47,502,67,660
822451436,630,639,47,501,66,660
822541508,630,639,47,502,67,660
822631496,630,639,47,501,66,660
822731488,629,639,46,500,67,660
822821560,630,639,47,501,66,660
822911552,629,639,46,500,67,660
823011532,629,639,46,500,67,660
823101620,629,639,45,498,66,660
823201740,629,639,46,499,66,660
823291724,629,639,45,498,66,660
823381736,629,639,45,498,66,660
823481832,629,639,45,498,66,660
823571824,629,638,45,496,65,660
823661916,628,639,44,496,66,660
823751908,629,639,45,498,66,660
823842024,628,639,44,496,66,660
823942036,628,639,44,496,66,660
824032024,628,639,44,496,66,660
824132220,628,639,44,496,66,660
824222232,629,639,45,498,66,660
824312224,628,639,44,496,66,660
824412340,628,639,44,496,66,660
824502332,628,639,44,496,66,660
824592320,628,638,44,494,65,660
824692432,628,638,44,494,65,660
824782440,628,638,44,494,65,660
824872536,627,638,43,492,65,660
824972632,627,638,43,492,65,660
825062644,627,638,43,492,65,660
825152736,627,638,43,492,65,660
825252752,627,638,43,492,65,660
825342848,627,638,43,491,64,660
825432836,627,638,43,491,64,660
825532832,627,638,42,490,64,660
825622924,627,638,43,491,64,660
825713036,627,638,43,492,65,660
825803008,627,638,42,491,65,660
825903024,627,638,42,491,65,660
825993136,627,638,42,491,65,660
826093224,627,638,42,491,65,660
826183116,626,638,41,489,65,660
826273228,627,638,42,490,64,660
826373344,627,638,42,490,64,660
826463336,626,638,41,488,64,660
826553328,627,638,42,490,64,660
826653440,627,638,42,490,64,660
826743432,626,638,41,488,64,660
826833544,626,638,41,488,64,660
826923520,626,638,41,488,64,660
827023516,626,638,41,488,64,660
827113628,626,637,41,486,63,660
827213724,626,638,41,488,64,660
827303712,626,638,41,488,64,660
827393704,626,638,40,487,64,660
827493820,626,638,40,487,64,660
827583912,626,637,41,486,63,660
827673904,626,637,40,485,63,660
827763920,626,637,40,485,63,660
827864016,626,637,40,485,63,660
827954108,626,637,40,484,63,659
828044116,626,637,40,484,62,660
828144212,626,637,40,484,62,660
828234108,626,637,40,485,63,660
828334204,626,637,40,484,62,660
828424300,626,637,40,485,63,660
828514292,625,637,39,483,63,660
828604384,625,637,39,483,63,660
828704356,625,637,39,482,62,660
828794328,625,637,39,482,63,659
828884420,625,637,39,483,63,660
828984396,625,637,39,483,63,660
829074472,625,637,39,483,63,660
829174560,625,637,39,482,63,659
829264576,625,637,38,482,63,660
829354548,625,637,38,481,62,660
829454668,625,637,38,481,62,660
829544660,625,637,39,481,62,659
829634772,625,637,38,481,62,660
829724764,625,637,38,482,63,660
829824880,625,637,38,481,63,659
829914992,625,637,38,481,63,659
830004980,625,637,38,481,62,660
830104976,625,637,38,480,62,659
830194968,625,637,38,482,63,660
830285204,625,637,38,480,62,659
830385180,625,637,38,481,62,660
830475196,625,637,38,482,63,660
830565184,625,637,38,481,62,660
830665280,625,637,37,479,62,659
830755296,625,637,38,480,62,659
830845392,625,636,38,479,61,660
830945488,625,637,38,481,62,660
831035484,625,637,37,480,62,660
831125600,625,637,37,480,62,660
831225592,625,637,38,481,62,660
831315688,625,637,37,480,62,660
831415684,625,637,38,480,62,659
831505700,625,637,37,480,62,660
831595816,625,637,37,479,62,659
831685812,625,637,37,480,62,660
831775928,625,636,37,477,61,659
831875920,625,636,37,478,61,660
831966020,625,637,37,479,62,659
832066136,625,637,37,479,62,659
832156028,625,637,38,481,62,660
832246140,625,637,37,480,62,660
832346160,625,637,37,480,62,660
832436268,625,637,37,479,62,659
832526260,625,637,37,480,62,660
832626372,625,636,37,478,61,660
832716464,625,637,37,480,62,660
832806440,625,636,37,478,61,660
832896548,625,637,37,480,62,660
832996544,625,637,37,480,62,660
833086640,625,637,38,481,62,660
833186528,625,637,37,479,62,659
833276604,625,637,37,479,62,659
833366600,625,637,37,480,62,660
833466676,625,637,38,481,62,660
833556672,625,637,37,480,62,660
833646784,625,637,37,480,62,660
833736876,625,636,37,478,61,660
833836868,625,637,37,480,62,660
833926940,625,637,37,480,62,660
834016852,625,637,37,480,62,660
834116928,625,637,38,481,62,660
834207044,625,637,37,480,62,660
834307020,625,636,38,479,61,660
834397112,625,637,38,481,62,660
834487100,625,637,38,481,62,660
834587160,625,636,37,478,61,660
834677252,625,636,38,479,61,660
834767244,625,636,37,478,61,660
834857236,625,637,38,481,62,660
834957216,625,637,38,480,62,659
835047288,625,637,37,479,62,659
835137260,625,637,38,480,62,659
835237336,625,637,37,480,62,660
835327308,625,636,38,478,61,659
835427388,625,637,37,480,62,660
835517484,625,637,37,479,62,659
835607444,625,637,38,481,62,660
835697552,625,637,38,480,62,659
835797524,625,637,38,481,62,660
835887500,625,637,38,481,62,660
835977472,625,637,38,481,62,660
836077568,625,637,38,481,62,660
836167644,625,636,38,478,61,659
836257628,625,637,38,481,62,660
836357728,625,637,38,481,62,660
836447680,625,636,37,478,61,660
836537776,625,636,37,478,61,660
836637872,625,637,38,481,62,660
836727848,625,637,37,480,62,660
836817840,625,637,37,480,62,660
836917812,625,637,38,481,62,660
837007884,625,637,38,481,62,660
837097980,625,637,38,481,62,660
837197960,625,637,38,481,62,660
837288056,625,637,38,481,62,660
837388024,625,637,37,480,62,660
837478020,625,637,37,480,62,660
837568140,625,637,38,481,62,660
837658112,625,637,38,481,62,660
837758188,625,637,38,481,62,660
837848164,625,637,38,481,62,660
837938260,625,637,38,481,62,660
838038352,625,637,38,481,62,660
838128228,625,637,37,479,62,659
838218344,625,637,38,480,62,659
838318424,625,637,37,480,62,660
838408420,625,637,37,480,63,659
838498512,625,637,38,481,62,660
838598484,625,637,38,481,63,659
838688600,625,637,38,481,62,660
838778596,625,637,38,481,62,660
838868712,625,637,37,479,62,659
838968724,625,637,38,481,62,660
839058832,625,637,38,481,62,660
839158848,625,637,38,481,62,660
839248860,625,637,38,481,63,659
839338968,625,637,38,481,62,660
839438976,625,637,38,481,62,660
839528968,625,637,38,481,62,660
839619060,625,637,38,482,63,660
839709172,625,637,38,480,62,659
839809184,625,637,38,482,63,660
839899272,625,637,38,482,63,660
839989284,625,637,38,481,63,659
840089388,625,637,38,482,63,660
840179400,625,637,38,482,63,660
840279412,625,637,38,482,63,660
840369520,625,637,38,482,63,660
840459532,625,637,39,483,63,660
840559624,625,637,38,481,62,660
840649732,625,637,38,482,63,660
840739636,625,637,38,481,63,659
840829836,625,637,39,483,63,660
840929720,625,637,38,482,63,660
841019932,625,637,39,482,63,659
841109820,625,637,39,483,63,660
841209912,625,637,38,482,63,660
841300004,625,637,38,481,62,660
841399992,625,637,39,483,63,660
841490088,625,637,38,482,63,660
841580096,625,637,39,481,62,659
841670208,625,637,39,483,63,660
841770224,625,637,39,482,63,659
841860232,625,637,39,483,63,660
841950324,625,637,38,482,63,660
842050436,625,637,39,483,63,660
842140444,625,637,39,482,62,660
842230432,625,637,39,483,63,660
842330548,625,637,39,483,63,660
842420636,625,637,38,482,63,660
842520652,625,637,39,483,63,660
842610660,625,637,39,482,63,659
842700772,625,637,39,483,63,660
842790764,625,637,39,482,62,660
842880896,625,637,39,482,63,659
842980984,625,637,39,483,63,660
843070872,625,637,39,483,63,660
843170988,625,637,39,483,63,660
843261000,625,637,39,482,63,659
843361112,625,637,39,483,63,660
843451224,625,637,38,482,63,660
843541196,625,637,39,483,63,660
843631288,625,637,39,483,63,660
843731284,625,637,39,483,63,660
843821376,625,637,39,483,63,660
843911268,625,637,39,483,63,660
844001400,625,638,39,485,64,660
844101496,625,637,39,483,63,660
844191608,625,637,39,483,63,660
844291592,625,637,39,483,63,660
844381604,625,637,39,483,63,660
844471696,625,637,39,483,63,660
844571672,625,637,39,483,63,660
844661640,625,637,39,483,63,660
844751736,625,637,39,483,63,660
844841832,625,637,39,483,63,660
844941896,625,637,39,483,63,660
845031804,625,638,39,485,64,660
845131900,625,638,39,485,64,660
845222012,625,638,39,485,64,660
845312000,625,637,39,483,63,660
845412088,626,638,40,487,64,660
845502080,625,638,39,485,64,660
845592068,625,638,39,485,64,660
845682176,626,638,40,487,64,660
845782148,626,638,40,487,64,660
845872140,625,638,39,485,64,660
845962252,626,637,40,485,63,660
846062340,626,638,40,487,64,660
846152332,626,637,40,485,63,660
846252324,626,638,40,487,64,660
846342436,626,638,40,487,64,660
846432548,626,638,40,487,64,660
846532560,626,638,40,487,64,660
846622572,626,638,40,487,64,660
846712684,626,638,40,487,64,660
846802668,626,638,40,487,64,660
846902780,626,638,40,487,64,660
846992792,626,638,40,487,64,660
847082908,626,638,40,487,64,660
847183020,626,638,40,487,64,660
847273012,626,638,40,487,64,660
847373004,626,638,40,487,64,660
847463112,626,638,40,487,64,660
847553104,626,638,40,487,64,660
847643216,626,638,40,487,64,660
847743332,626,638,40,487,64,660
847833224,626,638,40,487,64,660
847923320,626,638,40,487,64,660
848023432,626,638,41,489,65,660
848113436,626,638,40,487,64,660
848203428,626,638,41,488,64,660
848303544,626,638,40,487,64,660
848393512,626,638,40,487,64,660
848493628,626,638,40,488,65,660
848583640,626,638,41,488,64,660
848673712,626,638,40,488,65,660
848763720,626,638,41,488,64,660
848863812,626,638,41,488,64,660
848953804,626,638,41,489,65,660
849043916,626,638,40,488,65,660
849143908,626,638,40,488,65,660
849233900,626,638,41,489,65,660
849324016,626,638,41,488,64,660
849424088,626,638,41,488,64,660
849514196,626,638,40,488,65,660
849604188,626,638,40,488,65,660
849704204,626,638,40,487,64,660
849794296,626,638,41,488,64,660
849884284,626,638,41,488,64,660
849974296,626,638,40,488,65,660
850074404,626,638,41,489,65,660
850164392,626,638,40,488,65,660
850264488,626,638,40,488,65,660
850354600,626,638,41,488,64,660
850444592,626,638,41,489,65,660
850544688,626,638,40,488,65,660
850634616,626,638,40,488,65,660
850724712,626,638,40,488,65,660
850814824,626,638,41,488,64,660
850914936,626,638,41,489,65,660
851004844,626,638,40,488,65,660
851094936,626,638,41,489,65,660
851195056,626,638,41,489,65,660
851285048,626,638,41,489,65,660
851385180,626,638,41,489,65,660
851475172,626,638,41,489,65,660
851565164,626,638,41,489,65,660
851655256,626,638,41,488,64,660
851755272,626,638,41,489,65,660
851845388,626,638,41,489,65,660
851935400,627,638,42,491,65,660
852035516,627,638,42,491,65,660
852125604,626,638,41,488,64,660
852215628,626,638,41,488,64,660
852315620,626,638,41,488,65,659
852405632,627,638,42,491,65,660
852505744,627,638,42,491,65,660
852595852,627,638,42,491,65,660
852685844,627,638,42,491,65,660
852775912,627,638,42,490,64,660
852875900,627,638,42,491,65,660
852965892,627,638,42,491,65,660
853056080,626,638,41,488,64,660
853155976,627,638,42,491,65,660
853246064,627,638,42,491,65,660
853346056,626,638,41,489,65,660
853436144,627,638,42,491,65,660
853526120,627,638,42,491,65,660
853616212,626,638,41,489,65,660
853716284,627,638,42,491,65,660
853806256,627,638,42,491,65,660
853896348,627,638,42,491,65,660
853996216,627,638,42,491,65,660
854086308,627,638,42,491,65,660
854176276,627,638,42,490,64,660
854276352,627,638,43,492,65,660
854366324,627,638,42,491,65,660
854466424,627,638,42,491,65,660
854556508,627,638,42,491,65,660
854646480,627,638,43,491,65,659
854736468,627,638,42,491,65,660
854836544,627,638,42,491,65,660
854926536,627,638,43,492,65,660
855016628,627,638,42,491,65,660
855116704,627,638,43,492,65,660
855206692,627,638,43,492,65,660
855296660,627,638,42,491,65,660
855396752,627,639,42,493,66,660
855486728,627,639,42,493,66,660
855576700,627,638,43,492,65,660
855676896,627,638,43,492,65,660
855766888,627,639,43,494,66,660
855856876,627,638,42,491,65,660
855946968,627,639,43,494,66,660
856046968,627,638,43,492,65,660
856137060,627,638,43,492,65,660
856237052,627,638,43,492,65,660
856327044,627,639,43,494,66,660
856427132,627,638,43,492,65,660
856517224,627,638,43,492,65,660
856607096,627,638,42,491,65,660
856697288,627,638,42,491,65,660
856787200,627,638,43,492,65,660
856887376,627,638,43,492,65,660
856977264,627,638,43,492,65,660
857077456,627,638,43,492,65,660
857167432,627,639,43,494,66,660
857257544,627,638,43,492,65,660
857357520,627,639,43,494,66,660
857447512,627,639,43,494,66,660
857537488,627,639,43,494,66,660
857637580,627,638,43,492,65,660
857727552,627,639,43,494,66,660
857817644,627,638,43,492,65,660
857907616,627,639,43,494,66,660
858007688,627,639,43,494,66,660
858097660,627,639,43,494,66,660
858197632,628,638,44,494,65,660
858287724,627,638,43,492,65,660
858377700,628,639,44,496,66,660
858477876,628,639,44,496,66,660
858567872,628,639,44,496,66,660
858657860,628,639,44,496,66,660
858747832,628,639,44,496,66,660
858847904,628,639,44,496,66,660
858937996,628,639,44,496,66,660
859027988,628,639,44,496,66,660
859128088,628,639,44,496,66,660
859218080,628,638,44,494,65,660
859318196,628,639,44,496,66,660
859408164,628,639,44,496,66,660
859498276,628,639,44,496,66,660
859598296,628,639,44,496,66,660
859688388,628,639,44,496,66,660
859778384,628,638,44,494,65,660
859868476,628,639,44,496,66,660
859968472,628,639,44,496,66,660
860058584,629,639,45,498,66,660
860148600,628,639,44,496,66,660
860248588,628,639,44,496,66,660
860338696,628,639,44,496,66,660
860438688,628,639,44,496,66,660
860528820,628,639,44,496,66,660
860618828,629,639,45,498,66,660
860708840,629,639,45,498,66,660
860809028,628,639,44,496,66,660
860899020,629,639,45,498,66,660
860989028,628,639,44,496,66,660
861089024,629,639,45,498,66,660
861179116,629,639,45,498,66,660
861269208,628,639,44,496,66,660
861369204,628,639,44,496,66,660
861459188,628,639,44,496,66,660
861549280,628,639,44,496,66,660
861649376,629,639,45,498,66,660
861739368,629,639,45,498,66,660
861829340,629,639,45,498,66,660
861919452,628,639,44,496,66,660
862019448,629,639,45,498,66,660
862109560,628,639,44,496,66,660
862209552,628,639,44,496,66,660
862299524,628,639,44,496,66,660
862399600,629,639,45,498,66,660
862489592,628,639,44,496,66,660
862579684,628,639,44,496,66,660
862669776,628,639,44,497,67,660
862769764,628,639,44,496,66,660
862859876,629,639,45,498,66,660
862949768,629,639,45,498,66,660
863049984,629,639,45,499,67,660
863140000,628,639,44,496,66,660
863230028,629,639,45,498,66,660
863330060,628,639,44,496,66,660
863420176,629,639,45,498,66,660
863510288,629,639,45,499,67,660
863610288,628,639,44,496,66,660
863700300,629,639,45,499,67,660
863790416,628,639,44,496,66,660
863880408,629,639,45,498,66,660
863980528,629,639,45,498,66,660
864070560,629,639,45,498,66,660
864170672,629,639,45,498,66,660
864260704,629,639,45,498,66,660
864350812,629,639,45,498,66,660
864450828,629,639,45,498,66,660
864540940,629,638,45,496,65,660
864630956,629,639,45,498,66,660
864721068,629,638,46,497,65,660
864821076,629,638,45,496,65,660
864911188,629,638,45,496,65,660
865001304,629,638,45,496,65,660
865101324,629,638,45,496,65,660
865191332,629,638,45,496,65,660
865291432,629,638,46,497,65,660
865381420,629,638,46,497,65,660
865471532,629,638,45,496,65,660
865571540,629,638,45,496,65,660
865661532,629,638,46,496,64,660
865751544,629,638,45,495,64,660
865841756,629,638,45,495,64,660
865941752,629,638,46,497,65,660
866031864,629,638,45,495,64,660
866121856,629,638,46,496,64,660
866221972,629,638,46,496,64,660
866311960,629,637,46,494,63,660
866411976,629,638,46,496,64,660
866502068,629,638,45,495,64,660
866592204,629,637,46,494,63,660
866682092,629,637,45,493,63,660
866782188,629,637,46,494,63,660
866872200,629,637,45,493,63,660
866962268,629,637,46,494,63,660
867062284,629,637,45,493,63,660
867152380,629,637,45,493,63,660
867242396,629,637,46,494,63,660
867342492,629,637,46,494,63,660
867432588,629,637,46,493,63,659
867522600,629,637,46,493,62,660
867622592,629,637,46,493,62,660
867712684,629,637,46,492,62,659
867802800,630,637,47,495,62,660
867892672,629,637,46,492,62,659
867992768,629,637,46,493,62,660
868082884,629,637,46,493,62,660
868182980,629,637,46,493,62,660
868272972,629,637,46,493,62,660
868362984,629,637,46,493,62,660
868463080,630,636,47,493,61,660
868553092,630,637,47,495,62,660
868643208,629,636,46,491,61,660
868743200,629,636,46,491,61,660
868833192,630,636,47,493,61,660
868923288,630,636,47,493,61,660
869013272,630,636,47,493,61,660
869113372,629,636,46,489,60,659
869203444,629,636,46,491,61,660
869303420,630,636,47,493,61,660
869393412,630,636,47,492,61,659
869483488,630,636,47,492,60,660
869583600,629,636,46,491,61,660
869673472,629,636,46,491,61,660
869763564,630,636,47,492,60,660
869853540,630,636,47,492,60,660
869953616,630,636,47,493,61,660
870043712,630,636,47,492,61,659
870133704,630,636,47,492,60,660
870233800,630,636,47,492,60,660
870323796,630,636,47,492,60,660
870423916,630,636,47,493,61,660
870513904,630,636,47,492,60,660
870604012,630,636,47,492,60,660
870694024,630,636,47,492,60,660
870793992,630,636,47,492,60,660
870884084,630,636,47,491,60,659
870974096,630,636,48,493,60,660
871074192,630,636,47,492,60,660
871164284,630,635,48,491,59,660
871264280,630,636,47,492,60,660
871354372,630,636,47,492,60,660
871444368,630,636,47,492,60,660
871544356,630,635,47,490,59,660
871634348,630,636,48,493,60,660
871724564,630,635,47,490,59,660
871814552,630,636,47,492,60,660
871914548,630,635,48,491,59,660
872004540,630,635,47,490,59,660
872094652,630,635,48,491,59,660
872194640,630,635,48,491,59,660
872284752,630,635,48,491,59,660
872384768,630,635,48,491,59,660
872474880,630,635,48,491,59,660
872564872,630,635,48,491,59,660
872654980,630,635,48,491,59,660
872754972,630,635,48,490,59,659
872845088,630,635,48,491,59,660
872935080,630,635,48,490,59,659
873035152,630,635,48,491,59,660
873125164,630,636,48,493,60,660
873225260,630,635,48,491,59,660
873315252,630,635,48,490,59,659
873405240,630,635,48,490,59,659
873505336,630,635,48,491,59,660
873595352,630,635,48,491,59,660
873685444,630,635,48,491,59,660
873775432,630,635,48,491,59,660
873875528,630,635,48,491,59,660
873965524,630,635,48,491,59,660
874055616,630,635,48,491,59,660
874155608,630,635,48,491,59,660
874245700,630,635,48,491,59,660
874345656,630,635,48,491,59,660
874435772,630,635,48,491,59,660
874525764,630,635,48,491,59,660
874615836,630,635,48,491,59,660
874715808,631,635,49,493,59,660
874805804,630,635,48,491,59,660
874895896,631,635,49,493,59,660
874995872,631,635,49,493,59,660
875085968,630,636,48,492,60,659
875175940,631,635,49,493,59,660
875276036,631,635,49,492,59,659
875366108,630,635,48,491,59,660
875466104,631,635,49,493,59,660
875556084,631,635,49,493,59,660
875646176,631,635,49,493,59,660
875736248,630,635,48,491,59,660
875836236,631,635,49,493,59,660
875926312,630,635,48,491,59,660
876016184,631,635,49,493,59,660
876116364,630,635,48,491,59,660
876206256,631,635,49,493,59,660
876296352,630,635,48,491,59,660
876396320,631,635,49,493,59,660
876486396,631,635,49,493,59,660
876576496,630,635,48,491,59,660
876676472,631,636,49,495,60,660
876766564,631,635,49,493,59,660
876856556,631,635,49,493,59,660
876956532,631,635,49,493,59,660
877046644,631,635,49,493,59,660
877136732,631,635,49,492,59,659
877236728,631,635,49,493,59,660
877326820,631,635,49,493,59,660
877426700,630,636,48,493,60,660
877516776,631,635,49,493,59,660
877606772,631,635,49,493,59,660
877696884,631,636,49,495,60,660
877796976,631,635,49,493,59,660
877886968,631,636,49,495,60,660
877977064,631,636,49,495,60,660
878077064,631,636,49,495,60,660
878167164,631,636,49,495,60,660
878257156,631,635,49,493,59,660
878357248,631,636,49,495,60,660
878447224,631,636,49,495,60,660
878537316,631,635,49,493,59,660
878637292,630,636,48,493,60,660
878727284,630,636,48,493,60,660
878817360,630,635,48,491,59,660
878907348,630,636,48,493,60,660
879007440,631,636,49,495,60,660
879097436,631,636,49,495,60,660
879197416,631,636,49,495,60,660
879287492,631,636,49,494,60,659
879387464,631,636,49,495,60,660
879477644,631,636,49,495,60,660
879567636,631,636,49,495,60,660
879657732,631,636,49,495,60,660
879757708,631,636,49,495,60,660
879847704,631,636,49,495,60,660
879937780,631,636,49,495,60,660
880027776,631,636,49,495,60,660
880127872,631,636,49,495,60,660
880217880,631,636,49,495,60,660
880317856,631,636,49,495,60,660
880407872,630,636,48,493,60,660
880497968,631,636,49,495,60,660
880597944,631,636,49,495,60,660
880688144,631,636,49,495,60,660
880778132,631,636,49,495,60,660
880868204,631,636,49,495,60,660
880968152,631,636,49,495,60,660
881058220,631,636,49,495,60,660
881158196,631,636,49,496,61,660
881248168,631,636,49,495,60,660
881338240,631,636,49,496,61,660
881438208,631,636,49,495,60,660
881528280,631,636,49,494,60,659
881618252,631,636,49,495,60,660
881718208,631,636,49,496,61,660
881808196,631,636,49,496,61,660
881898264,631,636,49,495,60,660
881988356,631,636,49,495,60,660
882088332,631,636,49,495,61,659
882178404,631,636,49,495,60,660
882278400,631,636,49,496,61,660
882368492,631,636,49,495,60,660
882468460,631,636,49,495,60,660
882558552,631,636,49,495,60,660
882648528,630,636,48,494,61,660
882738620,631,636,49,496,61,660
882828612,630,636,48,494,61,660
882928692,631,636,49,495,60,660
883018576,631,636,49,496,61,660
883118656,630,636,48,494,61,660
883208732,631,636,49,495,60,660
883298700,631,636,49,496,61,660
883398776,631,636,49,496,61,660
883488748,631,636,49,496,61,660
883578820,631,636,49,496,61,660
883678792,631,636,49,496,61,660
883768864,631,636,49,496,61,660
883858856,631,636,49,496,61,660
883948932,631,636,49,496,61,660
884049008,631,636,49,496,61,660
884139000,631,636,49,496,61,660
884239072,630,636,48,493,60,660
884328944,630,636,48,494,61,660
884419036,631,636,49,496,61,660
884519016,631,636,49,496,61,660
884609112,631,636,49,496,61,660
884699108,631,636,49,496,61,660
884789180,631,636,49,496,61,660
884889288,630,636,48,493,60,660
884979280,631,636,49,496,61,660
885069372,631,636,49,496,61,660
885169268,631,636,49,496,61,660
885259360,631,636,49,496,61,660
885359348,631,636,49,495,60,660
885449444,631,636,49,496,61,660
885539516,630,636,48,494,61,660
885639516,630,636,48,494,61,660
885729488,631,636,49,496,61,660
885819580,631,636,49,496,61,660
885909576,631,636,49,496,61,660
886009668,630,636,48,494,61,660
886099656,631,636,49,496,61,660
886189748,630,636,48,494,61,660
886289848,631,636,49,496,61,660
886379840,631,637,49,498,62,660
886479836,631,636,49,496,61,660
886569908,631,636,49,496,61,660
886659916,630,637,48,496,62,660
886749908,631,636,49,496,61,660
886850104,630,636,48,494,61,660
886940096,630,636,48,494,61,660
887030088,630,636,48,494,61,660
887130084,630,636,48,494,61,660
887220280,630,636,48,494,61,660
887320268,630,636,48,494,61,660
887410260,630,636,48,494,61,660
887500232,630,636,48,494,61,660
887600432,630,636,47,493,61,660
887690428,630,637,48,496,62,660
887780420,630,636,47,493,61,660
887870416,630,636,47,493,61,660
887970608,630,637,47,495,62,660
888060504,630,636,47,493,61,660
888150596,630,637,47,495,62,660
888250572,630,636,47,493,61,660
888340668,630,636,47,493,61,660
888440636,630,636,47,492,61,659
888530728,629,636,46,491,61,660
888620844,630,637,47,495,62,660
888710840,630,637,47,495,62,660
888810940,630,636,47,493,61,660
888900812,630,636,47,493,61,660
888990904,630,636,47,493,61,660
889090896,629,637,46,493,62,660
889181012,630,636,47,493,61,660
889281108,629,637,46,493,62,660
889371084,629,637,46,493,62,660
889461100,629,637,46,493,62,660
